26-54	0.16
95-139	0.11
34-95	0.09
104-105	0.09
84-137	0.21
30-86	0.45
17-144	0.09
3-141	0.14
40-79	0.12
104-116	0.06
30-124	0.18
51-66	0.13
7-54	0.07
47-140	0.38
70-110	0.07
97-157	0.15
26-105	0.11
10-42	0.06
33-118	0.21
15-146	0.14
78-104	0.2
70-124	0.25
41-108	0.06
16-101	0.08
85-102	0.08
60-99	0.08
53-67	0.14
112-121	0.08
26-35	0.09
118-157	0.06
112-148	0.1
140-157	0.11
123-152	0.09
123-144	0.08
31-39	0.11
30-47	0.09
20-22	1.2
14-83	0.2
52-97	0.68
16-144	0.17
21-67	0.31
70-146	0.16
82-107	0.12
82-112	0.07
23-96	0.1
3-48	0.08
21-126	0.07
13-19	0.02
41-114	0.12
78-105	0.1
82-108	0.1
47-82	0.16
39-70	0.17
13-65	0.05
53-118	0.39
84-109	0.08
144-159	0.74
10-145	0.18
36-149	0.06
49-145	0.09
54-133	0.08
9-53	0.22
46-99	0.16
52-95	0.08
155-159	0.26
51-122	0.31
46-159	0.09
38-51	0.08
81-102	0.11
132-153	0.12
22-53	0.15
120-138	0.11
35-60	0.09
15-144	0.11
83-114	0.13
32-55	0.35
149-155	0.09
123-150	0.06
47-133	0.11
52-55	0.1
36-56	0.08
2-143	0.06
117-158	0.09
112-135	0.08
63-141	0.08
42-122	0.09
28-44	0.34
33-78	0.2
61-83	0.35
91-118	0.1
96-119	0.1
51-86	0.21
46-122	0.38
120-140	0.18
46-105	0.09
28-140	0.28
90-136	0.37
6-138	0.07
20-34	0.25
38-113	0.11
26-95	0.16
107-152	0.07
36-39	0.12
12-37	0.74
20-117	0.06
33-67	0.08
20-47	0.18
31-157	0.12
113-139	0.39
108-122	0.18
112-137	0.18
34-38	0.19
10-39	0.17
31-149	0.24
10-66	0.23
7-15	0.34
5-145	0.27
31-64	0.26
55-113	0.76
63-95	0.41
29-61	0.11
26-29	0.13
5-139	0.07
83-153	0.07
31-115	0.07
49-155	0.06
45-132	0.29
22-113	0.31
20-29	0.34
31-158	0.1
6-44	0.07
45-86	0.07
16-109	0.18
25-150	0.03
112-146	0.06
56-123	0.06
27-108	0.22
4-140	0.25
22-41	0.44
9-90	0.06
84-158	0.31
29-146	0.06
27-64	0.14
39-138	0.07
22-29	0.19
43-145	0.23
20-78	0.18
30-66	0.11
14-113	0.18
120-145	0.84
95-145	0.42
121-123	0.21
36-140	0.35
6-118	0.22
104-137	0.15
34-79	0.14
35-46	0.32
23-42	0.52
25-82	0.12
32-159	0.06
4-43	0.07
21-146	0.06
80-81	0.07
85-144	0.08
23-26	0.09
30-45	0.19
61-155	0.14
14-30	0.15
51-120	0.34
17-42	0.23
34-140	0.17
66-112	0.86
93-157	0.13
43-67	0.37
131-136	2.7
45-140	0.89
112-115	0.64
32-157	0.49
20-26	0.66
66-113	0.19
95-121	0.16
4-105	0.14
69-135	0.23
137-159	0.19
17-151	0.12
40-66	0.2
44-61	0.08
104-156	0.07
84-101	0.1
1-83	0.13
39-55	0.12
36-154	0.14
11-13	0.02
45-60	0.68
93-109	0.54
34-149	0.64
40-96	0.23
155-158	0.2
64-138	0.22
7-10	0.15
5-105	0.15
40-149	0.17
51-115	0.14
119-126	0.14
97-151	0.11
79-153	0.16
36-102	0.22
36-116	0.14
15-62	0.44
70-135	0.16
60-124	0.14
42-79	0.34
62-97	0.25
82-113	0.58
78-137	0.84
40-82	0.91
33-137	0.07
28-96	0.12
97-100	0.08
66-120	0.14
56-104	0.22
38-105	0.11
49-139	0.11
56-76	0.06
13-59	0.02
101-132	0.06
39-98	0.1
25-103	0.03
123-156	0.17
32-49	0.1
5-20	0.07
41-55	0.08
32-66	0.14
107-109	0.07
123-135	0.09
28-61	0.12
29-137	0.08
66-122	0.1
22-137	0.07
3-73	0.17
26-46	0.12
39-43	0.11
5-108	0.06
43-78	0.08
10-91	0.06
52-93	0.07
45-117	0.09
26-34	0.11
92-143	0.46
41-60	0.25
35-49	0.14
32-96	0.11
148-159	0.12
34-49	0.24
52-119	0.1
54-109	0.09
61-139	0.08
66-138	0.13
20-148	0.16
66-99	0.1
35-124	0.12
76-110	0.27
79-114	0.14
23-91	0.11
39-41	0.12
41-148	0.13
119-158	0.2
99-157	0.11
4-149	0.23
78-108	0.29
21-121	0.09
117-146	0.07
95-152	0.13
49-108	0.95
112-141	0.23
69-94	0.18
33-91	0.28
64-139	0.15
108-157	0.38
91-120	0.18
122-154	0.11
55-96	0.19
9-62	0.07
103-132	0.06
7-36	0.26
16-48	0.15
16-62	0.15
51-52	0.3
82-97	0.44
80-98	0.11
9-88	0.09
1-119	0.18
55-154	0.09
101-155	0.17
148-149	0.09
105-124	0.15
31-94	0.07
36-105	0.09
100-132	0.08
9-121	0.14
117-134	0.12
107-149	0.12
23-139	0.17
26-31	0.24
21-34	0.39
17-133	0.27
83-91	0.41
6-121	0.27
61-138	0.09
44-112	0.23
95-124	0.07
23-145	0.18
95-113	0.2
3-7	0.14
79-117	0.23
82-132	0.09
10-152	0.06
15-50	0.07
119-154	0.18
44-122	1.6
99-133	0.15
26-149	0.11
14-38	0.32
22-149	0.1
29-120	0.22
12-19	0.82
49-104	0.1
76-141	0.07
13-74	0.01
35-116	0.08
80-122	0.1
124-137	1.54
5-79	0.08
122-124	0.07
55-79	0.26
118-146	0.07
56-132	0.16
52-83	0.21
43-54	0.53
63-144	0.09
110-123	0.06
23-86	0.14
108-140	0.07
107-126	0.09
36-157	0.24
27-158	0.15
83-110	0.17
43-121	0.19
5-157	0.17
42-112	0.19
73-97	0.17
35-121	0.18
17-131	0.55
51-82	0.17
20-158	0.2
26-41	0.08
69-115	0.11
34-39	0.11
22-96	0.11
82-104	0.14
55-67	0.09
7-38	0.1
31-49	0.21
48-54	0.69
6-32	0.06
26-140	0.08
27-41	0.17
23-66	0.08
34-46	0.61
49-112	0.21
51-54	0.94
20-121	0.1
78-120	0.09
23-122	0.33
43-45	0.14
5-34	0.07
5-113	0.07
53-99	0.08
42-118	0.18
2-127	0.29
4-86	0.32
64-97	0.39
133-139	0.65
83-131	0.38
10-50	0.31
7-120	0.4
78-96	0.15
80-86	0.13
76-152	0.19
98-149	0.09
55-60	0.09
99-140	0.08
34-60	0.12
63-148	0.08
27-146	0.06
15-101	0.07
25-77	0.03
26-47	0.24
84-116	0.29
35-148	0.51
70-133	0.46
54-116	0.55
36-115	0.21
145-157	0.37
45-108	0.56
10-154	0.54
27-52	0.56
2-68	0.35
20-146	0.56
5-137	0.46
30-121	0.19
3-106	0.51
102-118	0.23
28-154	0.21
4-82	0.19
28-39	0.49
122-149	0.08
47-102	0.13
32-138	0.07
16-135	0.08
20-49	0.17
132-141	0.05
93-110	0.11
65-132	0.09
22-80	0.07
7-113	0.2
27-156	0.08
55-158	0.08
104-131	0.31
91-93	0.08
20-46	0.26
5-41	0.07
80-97	0.06
16-56	0.07
82-140	0.1
97-150	0.06
26-137	0.14
76-115	0.48
50-70	0.24
6-82	0.52
26-124	0.76
14-41	0.65
67-121	0.57
40-154	0.57
60-91	0.94
84-128	0.71
1-69	0.07
5-52	0.07
23-159	0.07
36-121	0.07
3-156	0.06
41-43	0.26
20-138	0.06
28-99	0.36
5-36	0.06
28-113	0.37
15-82	0.24
81-128	0.18
45-46	0.09
51-60	0.14
1-155	0.17
116-120	0.08
36-50	0.13
64-66	0.1
71-81	0.07
20-116	0.09
44-133	0.62
14-159	0.29
4-152	0.08
79-159	0.2
34-113	0.29
40-47	0.39
44-140	0.57
52-104	0.15
119-124	0.26
40-99	0.33
28-60	0.54
35-149	0.07
95-158	0.11
140-149	0.08
138-153	0.07
6-49	0.08
47-60	0.06
32-148	0.04
22-28	0.21
13-88	0.03
22-86	0.2
20-86	0.2
99-122	0.3
63-113	0.78
107-116	0.07
23-101	0.36
26-121	0.12
76-153	0.09
29-124	0.08
95-118	0.24
35-137	0.08
34-61	0.07
38-49	0.15
6-61	0.12
28-149	0.15
28-133	0.1
45-148	0.55
44-49	0.1
120-157	0.08
3-77	0.06
70-121	0.3
41-117	0.23
69-126	0.25
34-153	0.68
21-99	0.07
97-135	0.21
4-126	0.18
14-79	0.2
3-128	0.09
33-105	0.07
10-52	0.07
38-159	0.06
40-140	0.13
61-85	0.23
93-148	0.28
114-145	0.18
43-82	0.19
26-148	0.22
14-139	0.19
96-157	0.08
10-64	0.05
96-134	0.07
9-100	0.07
112-152	0.13
10-44	0.18
95-117	0.29
79-126	0.19
113-114	0.19
91-159	0.43
33-157	0.06
117-157	0.08
95-144	0.07
51-149	0.2
14-29	0.09
32-121	0.09
5-61	0.11
96-99	0.1
53-61	0.09
119-149	0.18
96-145	0.1
21-64	0.09
47-157	0.08
123-151	0.07
64-86	0.07
31-153	0.07
117-118	0.3
23-61	0.08
7-27	0.25
71-76	0.32
67-86	0.11
81-133	0.22
38-126	0.2
4-39	0.07
13-160	0.01
30-137	0.22
4-66	0.09
18-19	0.83
39-113	0.11
4-124	0.12
40-121	0.08
33-82	0.4
56-93	0.37
5-96	0.76
114-159	0.7
80-118	0.32
84-103	0.07
46-109	0.08
1-79	0.15
153-159	0.24
103-125	0.58
113-116	0.09
30-80	0.07
20-108	0.88
1-3	0.13
70-152	0.29
20-122	0.47
60-118	0.56
26-112	0.25
53-79	0.22
32-44	0.49
16-154	0.23
34-43	0.4
102-123	0.16
28-41	0.12
44-63	0.18
41-86	0.33
93-133	0.07
44-78	0.09
9-50	0.09
34-35	0.12
29-53	0.13
114-139	0.2
88-125	0.3
51-144	0.37
21-140	0.35
40-148	0.07
121-134	0.09
35-105	0.06
21-56	0.08
45-114	0.08
53-144	0.08
71-132	0.07
83-106	0.08
70-150	0.07
117-159	0.14
5-63	0.08
12-92	0.28
36-148	0.06
63-86	0.21
124-155	0.26
108-149	0.55
14-117	0.2
82-117	0.13
82-120	0.12
49-61	0.12
83-150	0.08
5-64	0.08
37-68	0.78
62-107	0.07
86-116	0.28
78-159	0.07
41-145	0.12
14-40	0.08
2-131	0.05
112-153	0.21
32-102	0.4
113-155	0.18
36-82	0.08
39-91	1.03
93-121	0.3
30-78	0.23
8-13	0.03
54-144	0.05
122-148	0.11
17-135	0.07
70-154	0.08
64-119	0.07
44-108	0.07
104-141	0.06
79-96	0.1
13-24	0.02
41-53	0.48
4-78	0.35
86-157	0.16
37-147	1.29
20-39	0.79
70-109	0.22
115-155	0.41
46-96	1.55
36-158	0.43
97-110	0.38
44-146	0.19
40-105	0.17
36-133	0.35
14-43	0.97
63-154	0.3
40-91	0.34
115-117	0.46
4-144	0.25
27-109	0.48
48-83	0.88
23-116	0.58
33-133	1.13
22-42	0.73
70-73	0.66
23-52	0.16
118-133	0.25
2-111	0.06
29-99	0.09
51-139	0.23
34-47	0.2
26-33	0.3
98-146	0.25
16-100	0.27
33-39	0.52
82-119	0.18
52-117	0.1
98-156	0.34
1-36	0.56
2-129	0.04
34-42	0.07
14-148	0.16
26-114	0.07
6-43	0.09
25-110	0.05
104-121	0.11
33-113	0.15
40-43	0.27
6-35	0.17
55-63	0.17
84-121	0.25
113-159	0.14
6-38	0.25
99-126	0.1
4-96	0.12
117-124	0.09
26-108	0.1
1-104	0.29
5-148	0.13
26-55	0.21
41-134	0.16
86-113	0.27
43-46	0.37
29-40	0.19
47-51	0.43
17-153	0.06
138-145	0.09
35-43	0.11
29-41	0.26
49-93	0.11
17-141	0.06
20-109	1.54
99-145	0.31
31-124	0.29
84-91	0.2
28-55	0.27
44-66	0.27
124-159	0.2
82-134	0.08
145-149	0.09
28-53	0.14
15-133	0.07
107-154	0.07
109-132	0.06
38-99	0.09
26-79	0.12
20-99	0.19
93-146	0.06
6-20	0.07
9-141	0.12
2-90	0.07
52-84	0.07
45-155	0.08
2-89	0.03
112-158	0.12
84-153	0.22
47-49	0.29
75-87	0.19
134-139	0.48
23-47	0.33
22-116	0.11
29-51	0.3
10-55	0.23
31-103	0.5
15-158	0.16
86-108	0.1
23-45	0.55
78-95	1.0
55-99	0.68
95-105	0.29
2-65	0.15
95-146	0.35
31-52	0.52
42-104	0.99
35-78	0.73
17-110	0.54
78-117	0.92
98-116	0.09
92-160	0.17
69-103	0.06
80-95	0.09
99-124	0.08
41-49	0.11
10-60	0.06
35-51	0.09
82-83	0.09
51-113	0.19
98-108	0.13
67-122	0.22
17-50	0.03
42-83	0.07
45-113	0.12
155-157	0.14
110-119	0.27
15-65	0.93
51-101	0.44
39-154	0.58
102-132	0.1
123-126	0.06
97-144	0.06
20-140	0.36
55-148	0.08
118-137	0.08
105-139	0.06
113-149	0.18
36-78	0.08
26-134	0.09
14-54	0.07
98-135	0.76
55-109	1.55
1-33	0.32
33-158	0.08
63-117	0.32
30-149	0.08
22-93	0.23
54-94	0.33
50-76	0.22
35-146	0.07
122-157	0.07
93-154	0.09
34-138	0.12
3-100	0.08
99-139	0.19
28-141	0.09
106-132	0.07
16-77	0.08
66-124	0.07
6-42	0.19
40-153	0.08
30-56	0.11
49-115	0.12
14-78	0.1
96-105	0.07
45-152	0.1
66-115	0.07
29-52	0.13
90-97	0.49
50-97	0.99
60-155	0.06
27-144	0.18
22-139	0.45
35-122	0.16
86-140	0.17
2-57	0.03
105-138	0.36
157-159	0.2
41-80	0.34
32-109	0.34
26-139	0.26
100-104	0.21
22-55	0.11
4-20	0.29
43-44	0.18
35-38	0.35
63-67	0.4
55-145	0.22
44-139	0.37
112-114	0.08
23-146	0.14
31-150	0.07
72-132	0.06
30-158	0.32
90-123	0.32
11-87	1.01
22-153	0.36
100-119	0.44
6-158	1.31
43-101	0.09
33-101	0.12
5-153	0.14
35-96	1.82
17-103	0.13
2-62	0.08
86-99	0.15
60-112	0.19
97-121	0.18
96-140	0.24
5-78	0.08
48-123	0.06
14-21	0.08
113-146	0.07
21-112	0.32
11-92	0.71
67-118	0.21
46-117	0.19
6-99	0.18
39-120	0.44
50-122	0.83
12-58	1.87
5-56	0.28
40-156	0.19
91-115	0.32
46-86	0.14
38-149	0.17
2-58	0.16
104-144	0.06
33-55	0.1
32-135	0.19
1-21	0.08
5-116	0.17
1-22	0.13
99-101	0.19
38-101	0.12
5-42	0.09
48-112	0.08
93-128	0.12
55-134	0.21
31-61	0.3
134-154	0.33
106-125	0.7
32-82	0.13
26-60	0.15
114-122	0.16
96-117	0.3
35-91	0.25
34-91	0.23
22-51	0.3
15-115	0.14
28-33	0.32
98-120	0.21
65-136	0.33
47-63	0.21
5-10	0.09
10-53	0.08
20-21	0.21
20-32	0.26
120-122	0.12
28-38	0.11
81-158	0.19
4-51	0.18
45-118	0.28
63-99	0.22
43-139	0.48
20-145	0.4
123-141	0.19
47-120	0.64
119-148	0.06
39-119	0.08
60-95	0.06
60-78	0.22
10-116	0.12
14-51	0.15
6-91	0.09
115-138	0.76
45-124	0.17
48-69	0.14
114-138	0.15
17-89	1.13
53-64	1.6
104-109	0.08
44-96	0.22
40-146	0.18
115-145	0.15
121-145	0.41
108-146	0.74
70-156	0.12
122-152	0.2
14-140	0.17
113-115	0.17
14-34	0.19
3-65	0.17
9-103	0.18
27-141	0.13
61-148	0.21
35-52	0.09
61-78	0.28
39-61	0.1
42-134	0.1
69-128	0.08
58-87	0.24
39-137	0.08
123-130	0.08
7-29	0.1
73-85	0.09
53-91	0.12
7-22	0.1
9-77	0.1
6-154	0.23
46-158	0.08
90-132	0.07
112-156	0.07
22-141	0.08
120-152	0.12
22-109	0.1
14-108	0.09
23-126	0.12
49-157	0.09
46-133	0.11
32-126	0.08
28-126	0.23
40-152	0.12
9-106	0.07
49-96	0.17
105-137	0.09
43-141	0.08
41-152	0.12
30-42	0.13
36-156	0.07
51-141	0.07
45-115	0.08
5-154	0.08
100-134	0.23
7-34	0.1
27-73	0.46
22-110	0.37
26-102	0.85
14-91	0.37
79-103	0.17
40-145	0.22
26-52	0.09
33-56	0.11
4-35	0.23
17-146	0.12
29-118	0.2
14-155	0.07
47-117	0.07
93-158	0.22
49-99	0.1
97-156	0.06
23-102	0.07
91-95	0.76
105-140	0.06
3-88	0.1
55-78	0.14
93-103	0.2
79-101	1.66
55-144	0.37
42-107	0.06
99-117	0.53
47-55	1.06
49-134	0.33
61-112	0.09
108-145	0.19
33-122	0.26
9-82	0.2
37-129	1.19
56-113	0.74
5-80	0.68
23-53	0.24
103-123	0.26
45-144	0.08
48-93	0.1
28-40	0.61
64-85	0.16
46-140	0.14
61-93	0.08
99-113	0.08
30-67	0.13
7-70	0.07
29-149	0.2
46-144	0.08
1-15	0.19
46-149	0.08
98-154	0.25
50-83	0.08
4-135	0.12
96-137	0.39
102-159	0.09
45-159	0.06
95-149	0.11
60-159	0.1
66-145	0.12
4-49	0.07
31-152	0.09
26-96	0.77
37-160	2.72
139-157	0.44
23-115	0.48
93-96	0.26
138-139	0.08
83-154	0.09
4-44	0.09
40-159	0.2
38-40	0.08
40-70	0.28
25-153	0.13
19-92	0.6
13-128	0.08
61-97	0.14
83-148	0.14
27-28	0.5
43-158	0.11
7-32	0.12
14-36	0.31
39-40	1.0
34-157	0.4
16-73	0.14
2-24	0.1
64-113	0.13
4-14	0.22
55-105	0.13
79-135	0.09
64-148	0.11
37-57	0.78
49-91	0.14
42-46	0.1
36-144	0.59
93-131	0.6
10-103	0.7
77-119	0.2
46-53	0.35
107-133	0.64
5-29	0.12
67-155	0.1
119-157	0.06
41-99	0.08
34-55	0.08
31-91	0.09
25-62	0.04
69-141	0.06
40-117	0.06
27-61	0.16
99-108	0.07
21-26	0.08
49-153	0.32
94-145	0.26
67-78	0.09
116-139	0.08
66-149	0.33
134-149	0.43
33-49	0.15
45-119	0.26
23-117	0.11
140-145	0.27
7-17	0.24
28-117	0.17
30-120	0.43
107-121	0.23
41-120	0.64
45-49	0.39
130-132	0.07
20-152	0.11
86-126	0.13
45-64	0.08
104-114	0.06
108-159	0.06
97-109	0.18
108-113	0.06
78-152	0.17
31-55	0.48
64-132	0.07
17-115	0.03
26-84	0.09
27-145	0.13
25-80	0.06
28-98	0.19
10-82	0.1
73-81	0.08
9-94	0.07
146-159	0.15
82-98	0.3
53-78	0.1
15-94	0.08
5-86	0.12
48-70	0.08
9-65	0.18
5-133	0.08
53-158	0.08
89-104	0.17
84-131	0.08
26-82	0.19
49-121	0.11
22-156	0.07
55-102	0.17
5-7	0.09
55-141	0.08
96-149	0.2
42-44	0.07
3-127	0.08
4-100	0.08
52-148	0.09
42-108	0.69
46-100	0.13
16-110	0.08
96-138	0.08
27-154	0.07
22-121	0.08
140-146	0.63
96-159	1.42
16-151	0.29
49-60	0.33
60-148	0.24
87-143	0.57
20-105	0.06
24-37	0.25
55-124	0.58
24-81	0.57
79-124	0.32
39-105	0.51
55-159	0.08
69-151	0.46
38-55	0.28
23-144	0.35
30-60	0.12
63-100	0.12
129-143	0.35
121-146	0.09
138-156	0.07
137-154	0.08
98-110	0.09
38-100	0.24
40-101	0.1
49-158	0.08
44-56	0.13
52-157	0.06
14-22	0.1
7-112	0.08
8-19	1.24
7-79	0.31
95-102	0.78
47-114	0.36
69-150	0.37
64-67	0.26
16-103	0.13
109-140	0.1
6-116	0.16
42-51	0.07
40-51	0.84
36-49	1.03
5-43	0.17
40-44	0.66
6-67	1.44
134-146	1.16
46-66	0.1
86-158	0.72
40-63	0.19
54-149	0.11
46-138	0.11
40-67	0.15
46-50	0.1
103-119	0.07
56-108	0.09
1-6	0.11
94-122	0.08
52-96	0.13
144-157	0.11
82-149	0.21
56-67	0.08
30-110	0.07
50-85	0.19
81-131	0.07
6-96	0.09
140-141	0.37
23-55	0.2
33-138	0.15
47-113	0.26
33-121	0.31
22-82	0.54
56-70	0.29
4-137	0.14
84-126	0.11
112-149	0.07
44-55	0.09
108-120	0.08
31-121	0.1
21-39	0.5
82-138	0.46
67-141	0.09
39-52	0.23
109-123	0.07
30-44	0.16
139-140	0.26
34-139	0.64
99-105	0.08
102-120	1.67
17-68	0.14
99-100	0.19
71-107	0.07
45-102	0.09
45-53	0.15
42-148	0.81
49-126	1.0
23-154	0.09
98-144	0.11
41-96	0.26
133-155	0.37
47-121	0.22
79-91	0.13
42-119	0.13
87-147	0.89
98-152	0.76
17-77	0.83
96-155	0.07
28-66	0.38
51-116	0.54
99-102	1.11
1-134	1.45
67-102	0.7
66-82	0.26
73-118	0.22
57-123	0.28
59-92	1.23
14-85	0.08
5-22	0.07
100-145	0.09
3-74	0.06
41-42	0.09
10-73	0.06
53-116	0.09
56-159	0.08
93-105	0.07
113-137	0.15
82-95	0.15
31-135	0.13
141-159	0.62
72-123	0.24
50-134	0.25
45-154	0.44
28-156	0.54
94-118	0.3
56-138	0.65
101-113	0.51
95-151	1.25
135-140	0.42
36-150	0.24
71-84	0.19
27-48	0.42
100-108	0.28
93-130	0.32
30-73	0.41
6-26	0.07
23-151	0.08
26-28	0.48
38-139	0.08
118-148	0.06
34-101	0.09
16-72	0.08
65-104	0.24
135-136	0.24
79-151	0.21
61-144	0.08
4-50	0.07
145-146	0.06
42-93	0.07
86-114	0.19
79-102	0.24
116-117	0.25
70-105	0.14
3-150	0.09
81-103	0.1
89-119	0.81
31-100	0.47
95-126	0.52
39-66	0.61
56-119	1.07
34-152	0.68
5-14	1.07
53-100	0.3
90-112	0.26
46-94	0.36
76-77	0.67
35-61	0.1
124-133	0.14
91-121	0.1
6-34	0.07
25-151	0.16
20-56	0.11
100-159	0.1
42-53	0.09
71-104	0.18
10-62	0.06
118-150	0.08
120-156	0.08
50-51	0.14
6-120	0.08
63-115	0.08
17-128	0.17
22-56	0.09
69-152	0.14
25-89	0.04
9-135	0.07
29-105	0.06
83-101	0.05
14-118	0.05
124-145	0.04
64-134	0.06
51-137	0.05
28-146	0.19
67-80	0.78
118-128	1.04
3-71	0.63
115-154	0.98
69-100	0.07
55-100	0.17
40-135	0.08
35-44	0.08
126-132	0.06
42-81	0.07
42-132	0.06
19-87	0.28
53-145	0.2
44-99	0.3
61-79	0.13
7-69	0.08
27-49	0.13
34-67	0.72
85-158	0.61
22-49	0.67
45-138	0.39
61-63	0.66
8-92	1.59
51-124	0.18
63-105	0.07
77-118	0.36
51-94	0.29
32-150	0.33
119-130	0.36
9-160	1.0
23-49	0.3
27-124	0.23
41-67	0.55
39-63	0.38
3-151	0.28
1-132	0.16
39-47	0.38
22-157	0.22
10-114	0.21
3-103	1.16
17-48	0.74
67-137	0.19
108-137	0.08
110-136	0.84
28-82	0.43
55-157	0.14
109-119	0.14
41-105	0.14
118-153	0.15
30-114	0.11
76-103	0.13
45-61	0.41
45-137	0.08
79-141	0.07
104-110	0.05
95-116	0.12
121-139	0.09
44-91	0.16
51-114	0.1
14-53	0.08
5-82	0.21
56-155	0.18
39-96	0.2
4-109	0.18
120-133	0.11
2-11	0.04
25-160	0.04
78-149	0.09
39-149	0.08
46-141	0.06
98-101	0.31
32-80	0.08
67-144	0.13
33-126	0.08
92-127	0.56
50-95	0.07
25-142	0.04
97-130	0.07
91-148	0.09
83-90	0.06
101-122	0.06
52-60	0.19
27-135	0.05
73-93	0.05
38-42	0.07
7-40	0.08
40-102	0.09
94-112	0.07
21-100	0.08
1-98	0.18
41-102	0.11
31-62	0.07
110-118	0.17
80-99	0.12
14-66	0.08
15-71	0.14
85-89	0.08
22-135	0.07
49-114	0.08
34-80	0.06
84-88	0.08
7-53	0.1
53-102	0.1
55-126	0.1
105-115	0.69
62-112	0.08
54-90	0.08
135-145	0.08
56-120	0.11
49-152	0.13
105-114	0.23
6-100	0.09
55-80	0.09
137-152	0.09
45-141	0.09
21-110	0.07
65-84	0.19
137-158	0.19
105-144	0.21
50-99	0.08
26-153	0.09
53-80	0.09
5-101	0.09
48-155	0.16
41-100	0.11
31-130	0.09
27-62	0.24
122-151	0.11
36-103	0.07
64-114	0.08
5-156	0.19
137-153	0.15
14-115	0.09
86-150	0.18
149-152	0.12
124-153	0.18
118-131	0.18
38-94	0.19
15-59	0.08
98-128	0.11
17-147	0.07
106-119	0.1
64-152	0.22
94-140	0.07
51-73	0.08
77-134	0.11
97-111	0.08
1-53	0.09
106-118	0.08
56-148	0.24
121-144	0.2
52-114	0.07
76-147	0.06
82-154	0.11
32-114	0.2
81-150	0.13
119-141	0.37
79-80	1.19
26-53	0.14
112-133	0.17
86-115	0.09
33-149	0.07
34-96	0.25
98-114	0.08
91-145	0.1
16-94	0.08
13-58	0.01
10-133	0.05
73-136	0.15
38-96	0.21
134-152	0.1
38-140	0.22
10-148	0.09
41-47	0.22
44-113	0.47
46-67	0.38
112-157	0.26
17-101	0.31
67-138	0.25
78-155	0.28
60-145	0.35
52-70	0.54
22-66	0.13
76-156	0.08
81-100	0.07
13-127	0.02
35-45	0.08
132-156	0.07
91-119	0.08
69-80	0.09
45-99	0.09
27-96	0.07
31-154	0.06
99-158	1.15
38-66	0.14
39-117	0.08
6-137	0.13
20-137	0.07
14-27	0.2
29-91	0.12
22-91	0.11
47-96	0.15
47-105	0.07
27-114	0.07
10-144	0.06
79-154	0.09
33-96	0.13
132-151	0.06
23-121	0.08
14-23	0.18
85-156	0.09
115-122	0.12
28-121	0.12
138-149	0.29
66-108	0.08
5-66	0.08
27-152	0.13
52-155	0.07
21-52	0.17
47-91	0.37
54-100	0.12
62-132	0.16
15-151	0.18
7-118	0.08
91-139	0.21
91-113	0.36
54-135	0.15
95-153	0.09
67-105	0.14
10-109	0.06
122-144	0.1
52-53	2.03
79-116	0.09
33-94	0.08
119-131	0.08
39-141	0.82
46-114	0.13
27-102	0.12
86-133	0.18
80-119	0.08
82-99	0.15
53-149	0.09
52-139	0.57
98-141	0.07
145-158	0.09
94-136	1.24
10-56	0.14
29-109	0.29
120-144	0.3
61-105	0.25
102-145	0.09
84-150	0.05
28-42	0.24
33-153	0.74
2-12	0.13
51-109	0.26
5-144	0.23
75-143	0.27
109-138	0.05
42-43	0.04
5-152	0.05
113-153	0.05
39-64	0.06
3-57	0.04
21-101	0.05
96-124	0.07
113-141	0.31
63-80	0.07
67-135	0.66
70-88	0.08
77-93	0.09
59-123	0.19
55-56	0.21
68-132	0.07
123-127	0.07
31-89	0.07
7-78	0.19
16-57	0.08
116-148	0.19
108-156	0.07
32-151	0.08
112-131	0.18
39-116	0.1
1-108	0.24
17-142	0.07
15-68	0.07
9-59	0.07
11-18	0.6
29-62	0.11
45-101	0.11
6-94	0.12
66-126	0.22
14-114	0.25
15-24	0.08
3-12	0.06
81-142	0.08
77-155	0.16
10-106	0.06
140-151	0.09
60-100	0.1
34-151	0.08
115-152	0.18
43-48	0.08
79-130	0.27
40-94	0.07
8-123	0.1
88-155	0.21
16-142	0.07
3-129	0.08
22-62	0.85
7-64	0.19
29-77	0.1
41-133	3.03
64-149	1.79
67-101	1.09
98-150	0.82
108-135	0.63
28-150	0.98
22-103	0.59
100-120	0.09
96-121	0.15
64-91	0.29
32-110	0.08
135-139	0.1
135-159	0.25
105-154	0.45
1-120	0.1
7-61	0.18
41-156	0.09
110-145	0.1
39-102	0.12
25-87	0.05
78-109	0.21
74-76	0.08
126-148	0.22
19-59	0.62
99-110	0.12
7-157	0.12
95-131	0.18
88-119	0.07
102-157	0.11
42-137	0.2
56-60	0.08
91-152	0.17
109-157	0.12
73-99	0.27
38-151	0.12
62-145	0.09
42-146	0.11
115-158	0.14
71-93	0.09
80-124	0.22
96-109	0.1
62-138	0.1
52-154	0.08
27-89	0.12
62-99	0.18
138-148	0.12
51-61	0.07
54-153	0.21
1-9	0.07
139-148	0.1
49-138	0.07
34-148	0.06
22-105	0.06
113-148	0.08
43-124	0.06
39-99	0.09
112-154	0.08
21-149	0.07
38-61	0.14
32-149	0.08
17-73	0.27
23-64	0.26
46-157	0.19
21-91	0.13
16-158	1.03
78-118	1.06
16-153	0.64
66-146	0.36
29-80	0.46
95-135	0.79
6-141	1.21
96-146	0.5
40-126	0.67
82-137	0.83
